"id";"jahr";"papier";"block";"aufgabe";"titel";"teilaufgabe";"seite";"punkte";"stern";"hilfsmittel";"afb_amtlich";"leitidee";"thema";"typ";"typ_neben";"stichwoerter";"voraussetzungen";"format";"operator";"antwort";"material";"skizze";"kontext";"textumfang";"gegeben";"gesucht";"verfahren";"schritte";"zahlenraum";"einheiten";"abhaengig_von";"ergebnis";"zwischenergebnis";"niveau_geschaetzt";"fehlerquelle";"bemerkung"
"2026-FOR-B1b";"2026";"FOR";"Basis";"1";"Basisaufgaben";"b";"2";"1";"";"ja";"";"Zahlen und Operationen";"Brüche und Dezimalzahlen";"Bruchteil einer Fläche bestimmen";"";"Drittel|Anteil|Figur|Kreissektor";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"Figur";"vier Figuren nebeneinander, je ein Ankreuzfeld darüber: 1 Rechteck mit schmalem grauem Streifen am linken Rand (etwa ein Sechstel der Breite); 2 auf der Spitze stehendes Quadrat aus vier gleichen Teilquadraten, das rechte grau; 3 Parallelogramm, durch eine Diagonale geteilt, das linke Dreieck grau; 4 Kreis mit grauem Sektor von 120° (von oben gegen den Uhrzeigersinn bis etwa 8 Uhr)";"ohne";"kurz";"vier Figuren mit grauer Teilfläche: Rechteck (ca. 1/6), Quadrat (1/4), Parallelogramm (1/2), Kreis (120°-Sektor)";"Figur, deren grauer Anteil 1/3 ist";"120° von 360° sind ein Drittel; die anderen Anteile sind 1/6, 1/4, 1/2";"1";"Bruch";"";"";"vierte Abbildung (Kreis mit 120°-Sektor)";"";"I";"grauen Streifen des Rechtecks nach Augenmaß als Drittel schätzen";""
"2026-FOR-B1c";"2026";"FOR";"Basis";"1";"Basisaufgaben";"c";"2";"1";"";"ja";"";"Raum und Form";"Ebene Figuren und Winkel";"Eigenschaft einer Figur zuordnen";"";"Trapez|parallele Seiten|Vierecke";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"ohne";"kurz";"Satzanfang „In jedem Trapez …“ mit drei Optionen: sind alle Winkel gleich groß; gibt es ein Paar paralleler Seiten; sind alle Seiten gleich lang";"zutreffende Eigenschaft";"Definition des Trapezes: mindestens ein Paar paralleler Seiten";"0";"ganz";"";"";"gibt es ein Paar paralleler Seiten";"";"I";"Trapez mit Raute oder Rechteck verwechseln";""
"2026-FOR-B1d";"2026";"FOR";"Basis";"1";"Basisaufgaben";"d";"2";"1";"";"ja";"";"Größen und Messen";"Einheiten umrechnen";"Größen vergleichen";"";"Meter|Zentimeter|Vergleichszeichen";"";"Eintragen";"Setzen Sie ein";"Term";"keins";"keine";"ohne";"kurz";"3,5 m □ 35 cm, Zeichen <, = oder >";"richtiges Zeichen";"3,5 m = 350 cm > 35 cm";"1";"dezimal";"m|cm";"";">";"";"I";"3,5 m als 35 cm lesen und = setzen";""
"2026-FOR-B1e";"2026";"FOR";"Basis";"1";"Basisaufgaben";"e";"2";"1";"";"ja";"";"Gleichungen und Funktionen";"Quadratische Funktionen";"Wertetabelle einer Funktion zuordnen";"";"Wertetabelle|y = 3x²|Funktionsgleichung";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"Tabelle";"drei Wertetabellen nebeneinander, je ein Ankreuzfeld darüber; x-Zeile jeweils −2, −1, 0, 1, 2; y-Zeilen: 12, 3, 0, 3, 12 | −6, −3, 0, 3, 6 | 4, 1, 0, 1, 4";"ohne";"kurz";"y = 3x²; drei Wertetabellen für x = −2 … 2 mit y = 12, 3, 0, 3, 12 bzw. −6, −3, 0, 3, 6 bzw. 4, 1, 0, 1, 4";"passende Tabelle";"einen Wert prüfen: 3 · 2² = 12";"1";"ganz|negativ|Potenz";"";"";"erste Tabelle (y = 12, 3, 0, 3, 12)";"Tabelle 2 gehört zu y = 3x, Tabelle 3 zu y = x²";"I";"3x² als 3x oder als (3x)² lesen";""
"2026-FOR-B1f";"2026";"FOR";"Basis";"1";"Basisaufgaben";"f";"2";"1";"";"ja";"";"Größen und Messen";"Volumen und Oberfläche";"Volumen Würfel berechnen";"";"Würfel|Volumen|Kantenlänge";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"Würfel mit Kantenlänge a = 3 cm";"Volumen";"V = a³ = 3 · 3 · 3";"1";"ganz|Potenz";"cm|cm³";"";"27 cm³";"";"I";"3 · 3 = 9 oder Oberfläche 54 cm²";""
"2026-FOR-B1g";"2026";"FOR";"Basis";"1";"Basisaufgaben";"g";"2";"1";"";"ja";"";"Zahlen und Operationen";"Rationale Zahlen rechnen";"Termwert berechnen";"";"Term|Einsetzen|negative Zahlen";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"Term 5 · (x − 3), x = −2";"Wert des Terms";"5 · (−2 − 3) = 5 · (−5)";"2";"ganz|negativ";"";"";"−25";"";"I";"−2 − 3 = −1 oder Vorzeichen des Produkts";""
"2026-FOR-B1h";"2026";"FOR";"Basis";"1";"Basisaufgaben";"h";"3";"1";"";"ja";"";"Größen und Messen";"Flächeninhalt und Umfang";"Umfang Rechteck berechnen";"";"Rechteck|Umfang|Dezimalzahlen";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"Rechteck mit a = 3,5 cm und b = 1,5 cm";"Umfang";"u = 2 · (a + b) = 2 · 5";"1";"dezimal";"cm";"";"10 cm";"";"I";"Flächeninhalt 5,25 cm² statt Umfang oder a + b";""
"2026-FOR-B1i";"2026";"FOR";"Basis";"1";"Basisaufgaben";"i";"3";"1";"";"ja";"";"Raum und Form";"Ebene Figuren und Winkel";"Winkel im Viereck berechnen";"";"Parallelogramm|Nebenwinkel|180°";"";"Kurzantwort";"Geben Sie an";"Zahl";"Figur";"Parallelogramm, lange Seiten waagerecht, nach rechts geneigt; Winkel 75° an der linken unteren Ecke, β an der rechten unteren Ecke; Hinweis „Abbildung nicht maßstabsgerecht“";"ohne";"kurz";"Parallelogramm mit Winkel 75° links unten; β ist der benachbarte Winkel rechts unten";"β";"benachbarte Winkel im Parallelogramm ergänzen sich zu 180°: 180° − 75°";"1";"ganz";"Grad";"";"105°";"";"I";"β = 75° (gegenüberliegende statt benachbarte Winkel)";""
"2026-FOR-B1j";"2026";"FOR";"Basis";"1";"Basisaufgaben";"j";"3";"1";"";"ja";"";"Größen und Messen";"Satz des Pythagoras";"Pythagoras Gleichung zuordnen";"";"Pythagoras|Hypotenuse|Formel wählen";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"Figur";"rechtwinkliges Dreieck, rechter Winkel unten rechts markiert, Kathete u waagerecht unten, Kathete v senkrecht rechts, Hypotenuse w von links unten nach rechts oben; links drei Optionen mit Ankreuzfeld: w = √(v² − u²), w = √(u² − v²), w = √(u² + v²)";"ohne";"kurz";"rechtwinkliges Dreieck mit Katheten u, v und Hypotenuse w; drei Gleichungen zur Auswahl";"Gleichung für w";"w ist die Hypotenuse, also w² = u² + v²";"0";"Wurzel|Potenz";"";"";"w = √(u² + v²) (dritte Option)";"";"I";"w als Kathete ansehen und eine Differenz wählen";""
"2024-OS-B1a";"2024";"OS";"Basis";"1";"Basisaufgaben";"a";"2";"1";"nein";"ja";"";"Größen und Messen";"Einheiten umrechnen";"Zeiteinheiten umrechnen";"";"Stunden|Minuten|Dezimalzeit";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"ohne";"kurz";"3,25 Stunden; Optionen 185 min, 195 min, 205 min, 215 min";"Minutenzahl";"3,25 · 60";"1";"dezimal";"h|min";"";"195 min";"";"I";"0,25 h als 25 min lesen (205 min)";""
"2024-OS-B1b";"2024";"OS";"Basis";"1";"Basisaufgaben";"b";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Brüche und Dezimalzahlen";"Bruchteil einer Fläche bestimmen";"";"Anteil|Quadrat|Raute|Hälfte";"";"Kurzantwort";"Geben Sie an";"Zahl";"Figur";"Quadrat mit dünnem 4×4-Gitter, darin ein grau gefülltes, auf der Spitze stehendes Quadrat, dessen Ecken die Seitenmitten des großen Quadrats sind";"ohne";"kurz";"Quadrat mit 4×4-Gitter; grau: das Quadrat aus den vier Seitenmitten";"Anteil der grauen Fläche";"vier weiße Eckdreiecke ergeben zusammen die graue Fläche, oder Kästchen zählen (8 von 16)";"1";"Bruch";"";"";"1/2 (50 %)";"";"I";"Kästchen falsch zählen, weil die graue Fläche halbe Kästchen enthält";""
"2024-OS-B1c";"2024";"OS";"Basis";"1";"Basisaufgaben";"c";"2";"1";"nein";"ja";"";"Größen und Messen";"Flächeninhalt und Umfang";"Term zu Figur angeben";"";"gleichseitiges Dreieck|Umfang|Term";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"ohne";"kurz";"gleichseitiges Dreieck mit Seitenlänge a; Optionen u = a · a · a, u = a³, u = 3 · a, u = a/3";"Formel für den Umfang";"drei gleich lange Seiten addieren";"0";"ganz";"";"";"u = 3 · a";"";"I";"Produkt a · a · a mit Summe verwechseln";""
"2024-OS-B1d";"2024";"OS";"Basis";"1";"Basisaufgaben";"d";"2";"1";"nein";"ja";"";"Gleichungen und Funktionen";"Lineare Gleichungen";"Lineare Gleichung lösen";"";"Klammer|Produkt gleich null|Dezimalzahl";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"2 · (x − 6,5) = 0";"Lösung x";"Produkt ist null, wenn die Klammer null ist: x − 6,5 = 0";"1";"dezimal";"";"";"x = 6,5";"";"I";"Klammer ausmultiplizieren und Vorzeichenfehler (x = −6,5)";""
"2024-OS-B1e";"2024";"OS";"Basis";"1";"Basisaufgaben";"e";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Prozentrechnung";"Wert nach prozentualer Erhöhung berechnen";"";"Preiserhöhung|20 %|Wachstumsfaktor";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"Eintrittspreis 3,50 €, Erhöhung um 20 %";"neuer Preis";"3,50 · 1,2 oder 3,50 + 0,70";"1";"dezimal|Prozent";"€";"";"4,20 €";"";"I";"nur den Prozentwert 0,70 € angeben";""
"2024-OS-B1f";"2024";"OS";"Basis";"1";"Basisaufgaben";"f";"2";"1";"nein";"ja";"";"Größen und Messen";"Satz des Pythagoras";"Pythagoras Gleichung zuordnen";"";"Pythagoras|Kathete|Formel wählen";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"Figur";"rechtwinkliges Dreieck, rechter Winkel unten links markiert; Kathete y senkrecht links, Kathete z waagerecht unten, Hypotenuse x von oben links nach unten rechts; darunter vier Optionen mit Ankreuzfeld: z = x² − y²; z = √(x² + y²); z = x + y; z = √(x² − y²)";"ohne";"kurz";"rechtwinkliges Dreieck mit Katheten y, z und Hypotenuse x; vier Gleichungen zur Auswahl";"Gleichung für die Kathete z";"z ist Kathete: z² = x² − y²";"0";"Wurzel|Potenz";"";"";"z = √(x² − y²) (vierte Option)";"";"I";"Summe wählen, weil „Pythagoras = Summe“ gemerkt, oder die Wurzel vergessen (z = x² − y²)";""
"2024-OS-B1g";"2024";"OS";"Basis";"1";"Basisaufgaben";"g";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Potenzen und Wurzeln";"Exponent einer Potenz bestimmen";"";"Potenz|Exponent|4 hoch x";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"4^x = 256";"x";"Vierer-Potenzen: 4, 16, 64, 256";"1";"ganz|Potenz";"";"";"x = 4";"";"I";"256 : 4 = 64 rechnen";""
"2024-OS-B1h";"2024";"OS";"Basis";"1";"Basisaufgaben";"h";"3";"2";"nein";"ja";"";"Daten und Zufall";"Kenngrößen";"Median bestimmen";"";"Median|Zentralwert|gerade Anzahl|sortieren";"";"Rechnung";"Ermitteln Sie";"Zahl";"keins";"keine";"ohne";"kurz";"Datenreihe 20 °C, 17 °C, 21 °C, 18 °C, 21 °C, 11 °C";"Median";"sortieren: 11, 17, 18, 20, 21, 21; Mitte zwischen 18 und 20";"2";"ganz";"°C";"";"19 °C";"sortierte Reihe 11, 17, 18, 20, 21, 21";"I";"nicht sortieren (Mitte von 21 und 18) oder Mittelwert 18 bilden";""
"2024-OS-B1i";"2024";"OS";"Basis";"1";"Basisaufgaben";"i";"3";"1";"nein";"ja";"";"Gleichungen und Funktionen";"Lineare Funktionen";"y-Achsenabschnitt ablesen";"";"y-Achsenabschnitt|Schnittpunkt y-Achse|markieren";"";"Zeichnen";"Markieren Sie";"Grafik";"Koordinatensystem";"kleines Koordinatensystem x von −2 bis 2, y von −2 bis 2, Gitter 1 mit Hilfslinien 0,5, Ursprung O";"ohne";"kurz";"Gerade y = 0,5x − 1";"Schnittpunkt mit der y-Achse markiert";"n = −1 ablesen, Punkt (0|−1) markieren";"1";"dezimal|negativ";"";"";"Punkt (0|−1)";"";"I";"Steigung 0,5 statt Achsenabschnitt nehmen oder Nullstelle (2|0) markieren";""
"2023-OS-B1a";"2023";"OS";"Basis";"1";"Basisaufgaben";"a";"2";"1";"nein";"ja";"";"Gleichungen und Funktionen";"Zuordnungen proportional und antiproportional";"Proportionale Zuordnung Dreisatz";"";"Dreisatz|Fahrrad|Zeit|proportional";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"Radfahren";"kurz";"4 km in 25 min bei gleichbleibender Geschwindigkeit";"Zeit für 6 km in Minuten";"25 : 4 = 6,25 min je km, mal 6";"2";"ganz|dezimal";"km|min";"";"37,5 min";"6,25 min je km";"I";"antiproportional rechnen oder 25 + 2 setzen";""
"2023-OS-B1b";"2023";"OS";"Basis";"1";"Basisaufgaben";"b";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Prozentrechnung";"Grundwert berechnen";"";"Prozent|Gewinn|Grundwert";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"Geldpreis/Familie";"kurz";"25 % des Gewinns sind 200 €";"gesamter Gewinn";"200 € entsprechen 25 %, also 100 % = 200 · 4";"1";"ganz|Prozent";"€";"";"800 €";"";"I";"25 % von 200 € rechnen";""
"2023-OS-B1c";"2023";"OS";"Basis";"1";"Basisaufgaben";"c";"2";"1";"nein";"ja";"";"Größen und Messen";"Flächeninhalt und Umfang";"Rechteckseite aus Fläche berechnen";"";"Rechteck|Flächeninhalt|Breite|Länge";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"Rechteck mit A = 42 000 mm², Breite 400 mm";"Länge in mm";"42 000 : 400";"1";"ganz";"mm|mm²";"";"105 mm";"";"I";"Umfangsformel statt Flächenformel oder Stellenfehler beim Dividieren";""
"2023-OS-B1d";"2023";"OS";"Basis";"1";"Basisaufgaben";"d";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Brüche und Dezimalzahlen";"Bruchteil einer Fläche bestimmen";"";"Prozent|Kästchen|markieren|25 %";"25 % = 1/4";"Zeichnen";"Markieren Sie";"Grafik";"Figur";"Figur aus 24 gleichen Quadraten, rautenförmig aus Zeilen mit 2, 4, 6, 6, 4, 2 Quadraten, mittig ausgerichtet";"ohne";"kurz";"Figur aus 24 Kästchen";"25 % der Fläche markiert";"24 Kästchen zählen, ein Viertel davon markieren";"2";"ganz|Prozent";"";"";"6 Kästchen markiert (beliebige Lage)";"24 Kästchen";"I";"Kästchen falsch zählen oder 25 % als 25 Kästchen lesen";""
"2023-OS-B1e";"2023";"OS";"Basis";"1";"Basisaufgaben";"e";"2";"1";"nein";"ja";"";"Gleichungen und Funktionen";"Lineare Gleichungen";"Lineare Gleichung lösen";"";"Klammer|Gleichung|Lösung";"";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"3 · (x − 8) + 2 = 2";"Lösung x";"3 · (x − 8) = 0, also x − 8 = 0";"2";"ganz";"";"";"x = 8";"3 · (x − 8) = 0";"I";"Klammer ausmultiplizieren und Rechenfehler mit −24";""
"2023-OS-B1f";"2023";"OS";"Basis";"1";"Basisaufgaben";"f";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Brüche und Dezimalzahlen";"Zahlen in verschiedenen Darstellungen vergleichen";"";"Dezimalzahl|Prozent|Potenz|ordnen";"Prozent in Dezimalzahl umwandeln|Quadrat einer Dezimalzahl";"Kurzantwort";"Geben Sie an";"Zahl";"keins";"keine";"ohne";"kurz";"4,4; 0,44; 0,4²; 44 %";"kleinster Wert";"alle als Dezimalzahl: 4,4; 0,44; 0,16; 0,44";"2";"dezimal|Prozent|Potenz";"";"";"0,4²";"0,4² = 0,16";"I";"0,4² als 0,8 oder 1,6 rechnen";""
"2023-OS-B1g";"2023";"OS";"Basis";"1";"Basisaufgaben";"g";"3";"2";"nein";"ja";"";"Raum und Form";"Ebene Figuren und Winkel";"Gleichschenkliges Dreieck erkennen";"Winkelsumme im Dreieck anwenden";"gleichschenklig|Basiswinkel|Winkelsumme|Dreieck";"";"Kurzantwort|Kurzantwort";"Geben Sie an|Geben Sie an";"Zahl|Zahl";"Figur";"Dreieck ABC mit Spitze C oben, A links unten, B rechts unten; Winkel bei A und B je 70° eingetragen, Winkel γ bei C; linke Seite AC mit 6 cm beschriftet; „Skizze nicht maßstabsgerecht“";"ohne";"kurz";"Dreieck ABC mit α = β = 70°, AC = 6 cm";"Länge BC|Größe von γ";"gleiche Basiswinkel, also gleichschenklig mit BC = AC; γ = 180° − 2 · 70°";"2";"ganz";"cm|Grad";"";"BC = 6 cm|γ = 40°";"";"I";"γ = 70° setzen oder BC über Trigonometrie umständlich rechnen";"zwei Leistungen in einer Einheit, Punkte ungeteilt"
"2023-OS-B1h";"2023";"OS";"Basis";"1";"Basisaufgaben";"h";"3";"1";"nein";"ja";"";"Zahlen und Operationen";"Terme umformen";"Term zu Sachtext angeben";"";"Term|Differenz|Doppeltes|verdreifachen";"";"Ankreuzen";"Kreuzen Sie an";"Kreuz";"keins";"keine";"ohne";"kurz";"„Die Differenz aus dem Doppelten einer Zahl a und 13 wird verdreifacht“; Optionen (2a − 13) : 3; 2a : 13 · 3; 3 · (2a − 13); 2a − 13 · 3";"passender Term";"Doppeltes 2a, Differenz 2a − 13, verdreifacht mit Klammer";"0";"ganz";"";"";"3 · (2a − 13)";"";"I";"2a − 13 · 3 wählen (Klammer vergessen)";""
"2023-OS-B1i";"2023";"OS";"Basis";"1";"Basisaufgaben";"i";"3";"1";"nein";"ja";"";"Gleichungen und Funktionen";"Funktionen allgemein";"Punktprobe durchführen";"";"Punktprobe|lineare Funktion|Einsetzen";"mit negativen Zahlen rechnen";"Ankreuzen";"Entscheiden Sie|Kreuzen Sie an";"Kreuz";"keins";"keine";"ohne";"kurz";"f(x) = −7x + 3; Punkte (−1|10), (3|−24), (−4|31); genau einer liegt nicht auf f";"der Punkt, der nicht auf f liegt";"x-Werte einsetzen: f(−1) = 10, f(3) = −18, f(−4) = 31";"3";"ganz|negativ";"";"";"(3|−24)";"f(3) = −18";"I";"Vorzeichenfehler bei −7 · (−4)";""
"2022-OS-B1a";"2022";"OS";"Basis";"1";"Basisaufgaben";"a";"2";"1";"nein";"ja";"";"Zahlen und Operationen";"Brüche und Dezimalzahlen";"Bruchteil einer Fläche bestimmen";"";"Prozent|Kästchen|markieren|20 %";"20 % = 1/5";"Zeichnen";"Markieren Sie";"Grafik";"Figur";"Rechteck aus 5 × 3 gleichen Quadraten";"ohne";"kurz";"Rechteck aus 15 Kästchen";"20 % der Fläche markiert";"15 Kästchen zählen, ein Fünftel markieren";"2";"ganz|Prozent";"";"";"3 Kästchen markiert (beliebige Lage)";"15 Kästchen";"I";"20 % als 2 Kästchen oder als eine Spalte (5) markieren";""
